ID,DB,Dataset_ID,Table_Name,Short_Name,Long_Name,Unit,Temporal_Res_ID,Spatial_Res_ID,Temporal_Coverage_Begin,Temporal_Coverage_End,Lat_Coverage_Begin,Lat_Coverage_End,Lon_Coverage_Begin,Lon_Coverage_End,Grid_Mapping,Make_ID,Sensor_ID,Process_ID,Study_Domain_ID,Comment,Visualize,Data_Type
2062,Opedia,102,tblHOE_legacy_3,Pheopigment,Pheopigment,ug/l,7,1,2016-03-23,2016-03-28,21.19,22.605,-157.792,-156.273,,1,2,2,4,,True,
2067,Opedia,103,tblHOE_legacy_4,Station,Station Number,#,7,1,2016-05-10,2016-05-13,22.426,23.774,-157.385,-155.931,,1,2,2,0,,False,
2068,Opedia,103,tblHOE_legacy_4,Cast,Cast Number,#,7,1,2016-05-10,2016-05-13,22.426,23.774,-157.385,-155.931,,1,2,2,0,,False,
2069,Opedia,103,tblHOE_legacy_4,RosPos,Rosette Position,#,7,1,2016-05-10,2016-05-13,22.426,23.774,-157.385,-155.931,,1,2,2,0,,False,
2071,Opedia,103,tblHOE_legacy_4,CTD_Salinity,CTD Salinity, PSS-78,7,1,2016-05-10,2016-05-13,22.426,23.774,-157.385,-155.931,,1,2,2,1,,True,
2075,Opedia,103,tblHOE_legacy_4,Potential_Density,CTD Potential Density,kg/m^3,7,1,2016-05-10,2016-05-13,22.426,23.774,-157.385,-155.931,,1,2,2,1,,True,
2076,Opedia,103,tblHOE_legacy_4,Bottle_Oxygen,Bottle Dissolved Oxygen,umol/kg,7,1,2016-05-10,2016-05-13,22.426,23.774,-157.385,-155.931,,1,2,2,3,,True,
2080,Opedia,103,tblHOE_legacy_4,PO4,Phosphate, umol/kg,7,1,2016-05-10,2016-05-13,22.426,23.774,-157.385,-155.931,,1,2,2,4,,True,
2081,Opedia,103,tblHOE_legacy_4,NO3_NO2,Nitrate plus Nitrite, umol/kg,7,1,2016-05-10,2016-05-13,22.426,23.774,-157.385,-155.931,,1,2,2,4,,True,
2082,Opedia,103,tblHOE_legacy_4,SiO4,Silicate, umol/kg,7,1,2016-05-10,2016-05-13,22.426,23.774,-157.385,-155.931,,1,2,2,4,,True,
2083,Opedia,103,tblHOE_legacy_4,LLN,Low-level Nitrogen, umol/kg,7,1,2016-05-10,2016-05-13,22.426,23.774,-157.385,-155.931,,1,2,2,4,,True,
2085,Opedia,103,tblHOE_legacy_4,PC,Particulate Carbon, umol/kg,7,1,2016-05-10,2016-05-13,22.426,23.774,-157.385,-155.931,,1,2,2,4,,True,
2086,Opedia,103,tblHOE_legacy_4,PN,Particulate Nitrogen, umol/kg,7,1,2016-05-10,2016-05-13,22.426,23.774,-157.385,-155.931,,1,2,2,4,,True,
2089,Opedia,103,tblHOE_legacy_4,Chlorophyll,Fluorometric Chlorophyll,ug/l,7,1,2016-05-10,2016-05-13,22.426,23.774,-157.385,-155.931,,1,2,2,4,,True,
2090,Opedia,103,tblHOE_legacy_4,Pheopigment,Pheopigment,ug/l,7,1,2016-05-10,2016-05-13,22.426,23.774,-157.385,-155.931,,1,2,2,4,,True,
2128,Opedia,107,tblKM1906_Gradients3,Station,Station Number,#,7,1,2019-04-10,2019-04-28,21.342,42.333999999999996,-158.273,-157.878,,1,2,2,0,,False,
2129,Opedia,107,tblKM1906_Gradients3,Cast,Cast Number,#,7,1,2019-04-10,2019-04-28,21.342,42.333999999999996,-158.273,-157.878,,1,2,2,0,,False,
2130,Opedia,107,tblKM1906_Gradients3,RosPos,Rosette Position,#,7,1,2019-04-10,2019-04-28,21.342,42.333999999999996,-158.273,-157.878,,1,2,2,0,,False,
2132,Opedia,107,tblKM1906_Gradients3,CTD_Salinity,CTD Salinity, PSS-78,7,1,2019-04-10,2019-04-28,21.342,42.333999999999996,-158.273,-157.878,,1,2,2,1,,True,
2136,Opedia,107,tblKM1906_Gradients3,Potential_Density,CTD Potential Density,kg/m3,7,1,2019-04-10,2019-04-28,21.342,42.333999999999996,-158.273,-157.878,,1,2,2,1,,True,
2137,Opedia,107,tblKM1906_Gradients3,Bottle_Oxygen,Bottle Dissolved Oxygen,umol/kg,7,1,2019-04-10,2019-04-28,21.342,42.333999999999996,-158.273,-157.878,,1,2,2,3,,True,
2141,Opedia,107,tblKM1906_Gradients3,PO4,Phosphate, umol/kg,7,1,2019-04-10,2019-04-28,21.342,42.333999999999996,-158.273,-157.878,,1,2,2,4,,True,
2143,Opedia,107,tblKM1906_Gradients3,SiO4,Silicate, umol/kg,7,1,2019-04-10,2019-04-28,21.342,42.333999999999996,-158.273,-157.878,,1,2,2,4,,True,
2149,Opedia,107,tblKM1906_Gradients3,Psi,Particulate Silica, nmol/kg,7,1,2019-04-10,2019-04-28,21.342,42.333999999999996,-158.273,-157.878,,1,2,2,4,,True,
2150,Opedia,107,tblKM1906_Gradients3,Chlorophyll,Fluorometric Chlorophyll,ug/l,7,1,2019-04-10,2019-04-28,21.342,42.333999999999996,-158.273,-157.878,,1,2,2,4,,True,
2151,Opedia,107,tblKM1906_Gradients3,Pheopigment,Pheopigment,ug/l,7,1,2019-04-10,2019-04-28,21.342,42.333999999999996,-158.273,-157.878,,1,2,2,4,,True,
2241,Opedia,144,tblKOK1606_Gradients1_Cobalamins,Cobalamin_Particulate,Particulate cobalamin total,pmol/L,7,1,2016-04-20,2016-05-01,23.496122,37.299396,-158.00638700000002,-157.955307,,1,2,2,6,,True,
2242,Opedia,144,tblKOK1606_Gradients1_Cobalamins,Pseudocobalamin_Particulate,Particulate pseudocobalamin total,pmol/L,7,1,2016-04-20,2016-05-01,23.496122,37.299396,-158.00638700000002,-157.955307,,1,2,2,6,,True,
2243,Opedia,145,tblMGL1704_Gradients2_Cobalamins,Cobalamin_Particulate,"Particulate concentrations (pM) of Cobalamin, this is summed of different beta ligands",pmol/L,7,1,2017-05-29,2017-06-11,25.76833333,41.41666667,-158.0133333,-157.99333330000002,,1,2,2,6,,True,
2244,Opedia,145,tblMGL1704_Gradients2_Cobalamins,Pseudocobalamin_Particulate,"Particulate concentrations (pM) of psuedocobalamin, this is summed of different beta ligands",pmol/L,7,1,2017-05-29,2017-06-11,25.76833333,41.41666667,-158.0133333,-157.99333330000002,,1,2,2,6,,True,
2245,Opedia,146,tblKM1314_Cobalmins,OH_PseudoCobalamin_Particulate_pM,Particulate OH-pseudocobalamin,pmol/L,7,1,2013-08-11,2013-09-04,22.76216667,49.9865,-158.4996667,-128.6668333,,1,2,2,6,,True,
2246,Opedia,146,tblKM1314_Cobalmins,Me_PseudoCobalamin_Particulate_pM,Particulate Me-pseudocobalamin,pmol/L,7,1,2013-08-11,2013-09-04,22.76216667,49.9865,-158.4996667,-128.6668333,,1,2,2,6,,True,
2247,Opedia,146,tblKM1314_Cobalmins,OH_Cobalamin_Particulate_pM,Particulate OH-cobalamin,pmol/L,7,1,2013-08-11,2013-09-04,22.76216667,49.9865,-158.4996667,-128.6668333,,1,2,2,6,,True,
2248,Opedia,146,tblKM1314_Cobalmins,Me_Cobalamin_Particulate_pM,Particulate Me-cobalamin,pmol/L,7,1,2013-08-11,2013-09-04,22.76216667,49.9865,-158.4996667,-128.6668333,,1,2,2,6,,True,
2249,Opedia,146,tblKM1314_Cobalmins,Ado_Cobalamin_Particulate_pM,Particulate Ado-cobalamin,pmol/L,7,1,2013-08-11,2013-09-04,22.76216667,49.9865,-158.4996667,-128.6668333,,1,2,2,6,,True,
2250,Opedia,147,tblKOK1606_Gradients1_TargetedMetabolites,4_Hydroxyisoleucine,Particulate  Four_Hydroxyisoleucine,pmol/L,7,1,2016-04-20,2016-05-01,23.496122,37.299396,-158.00638700000002,-157.955307,,1,2,2,6,,True,
2251,Opedia,147,tblKOK1606_Gradients1_TargetedMetabolites,Acetyl_L_carnitine,Particulate  Acetyl_L_carnitine,pmol/L,7,1,2016-04-20,2016-05-01,23.496122,37.299396,-158.00638700000002,-157.955307,,1,2,2,6,,True,
2252,Opedia,147,tblKOK1606_Gradients1_TargetedMetabolites,Adenosyl_Homocysteine,Particulate  Adenosyl_Homocysteine,pmol/L,7,1,2016-04-20,2016-05-01,23.496122,37.299396,-158.00638700000002,-157.955307,,1,2,2,6,,True,
2253,Opedia,147,tblKOK1606_Gradients1_TargetedMetabolites,Adenosyl_Methionine,Particulate  Adenosyl_Methionine,pmol/L,7,1,2016-04-20,2016-05-01,23.496122,37.299396,-158.00638700000002,-157.955307,,1,2,2,6,,True,
2254,Opedia,147,tblKOK1606_Gradients1_TargetedMetabolites,Alanine,Particulate  Alanine,pmol/L,7,1,2016-04-20,2016-05-01,23.496122,37.299396,-158.00638700000002,-157.955307,,1,2,2,6,,True,
2255,Opedia,147,tblKOK1606_Gradients1_TargetedMetabolites,Amino_Propanesulfonic_Acid,Particulate  Amino_Propanesulfonic_Acid,pmol/L,7,1,2016-04-20,2016-05-01,23.496122,37.299396,-158.00638700000002,-157.955307,,1,2,2,6,,True,
2256,Opedia,147,tblKOK1606_Gradients1_TargetedMetabolites,AMP,Particulate  AMP,pmol/L,7,1,2016-04-20,2016-05-01,23.496122,37.299396,-158.00638700000002,-157.955307,,1,2,2,6,,True,
2257,Opedia,147,tblKOK1606_Gradients1_TargetedMetabolites,Arginine,Particulate  Arginine,pmol/L,7,1,2016-04-20,2016-05-01,23.496122,37.299396,-158.00638700000002,-157.955307,,1,2,2,6,,True,
2258,Opedia,147,tblKOK1606_Gradients1_TargetedMetabolites,Argininosuccinic_Acid,Particulate  Argininosuccinic_Acid,pmol/L,7,1,2016-04-20,2016-05-01,23.496122,37.299396,-158.00638700000002,-157.955307,,1,2,2,6,,True,
2259,Opedia,147,tblKOK1606_Gradients1_TargetedMetabolites,Arsenobetaine,Particulate  Arsenobetaine,pmol/L,7,1,2016-04-20,2016-05-01,23.496122,37.299396,-158.00638700000002,-157.955307,,1,2,2,6,,True,
2260,Opedia,147,tblKOK1606_Gradients1_TargetedMetabolites,Asparagine,Particulate  Asparagine,pmol/L,7,1,2016-04-20,2016-05-01,23.496122,37.299396,-158.00638700000002,-157.955307,,1,2,2,6,,True,
2261,Opedia,147,tblKOK1606_Gradients1_TargetedMetabolites,Aspartic_acid,Particulate  Aspartic_acid,pmol/L,7,1,2016-04-20,2016-05-01,23.496122,37.299396,-158.00638700000002,-157.955307,,1,2,2,6,,True,
2262,Opedia,147,tblKOK1606_Gradients1_TargetedMetabolites,beta_Alanine,Particulate  beta_Alanine,pmol/L,7,1,2016-04-20,2016-05-01,23.496122,37.299396,-158.00638700000002,-157.955307,,1,2,2,6,,True,
2263,Opedia,147,tblKOK1606_Gradients1_TargetedMetabolites,Betaine,Particulate  Betaine,pmol/L,7,1,2016-04-20,2016-05-01,23.496122,37.299396,-158.00638700000002,-157.955307,,1,2,2,6,,True,
2264,Opedia,147,tblKOK1606_Gradients1_TargetedMetabolites,Betonicine,Particulate  Betonicine,pmol/L,7,1,2016-04-20,2016-05-01,23.496122,37.299396,-158.00638700000002,-157.955307,,1,2,2,6,,True,
2265,Opedia,147,tblKOK1606_Gradients1_TargetedMetabolites,Butyryl_L_carnitine,Particulate  Butyryl_L_carnitine,pmol/L,7,1,2016-04-20,2016-05-01,23.496122,37.299396,-158.00638700000002,-157.955307,,1,2,2,6,,True,
2266,Opedia,147,tblKOK1606_Gradients1_TargetedMetabolites,Carnitine,Particulate  Carnitine,pmol/L,7,1,2016-04-20,2016-05-01,23.496122,37.299396,-158.00638700000002,-157.955307,,1,2,2,6,,True,
2267,Opedia,147,tblKOK1606_Gradients1_TargetedMetabolites,Choline,Particulate  Choline,pmol/L,7,1,2016-04-20,2016-05-01,23.496122,37.299396,-158.00638700000002,-157.955307,,1,2,2,6,,True,
2268,Opedia,147,tblKOK1606_Gradients1_TargetedMetabolites,Citrulline,Particulate  Citrulline,pmol/L,7,1,2016-04-20,2016-05-01,23.496122,37.299396,-158.00638700000002,-157.955307,,1,2,2,6,,True,
2269,Opedia,147,tblKOK1606_Gradients1_TargetedMetabolites,Creatine,Particulate  Creatine,pmol/L,7,1,2016-04-20,2016-05-01,23.496122,37.299396,-158.00638700000002,-157.955307,,1,2,2,6,,True,
2270,Opedia,147,tblKOK1606_Gradients1_TargetedMetabolites,Cystathionine,Particulate  Cystathionine,pmol/L,7,1,2016-04-20,2016-05-01,23.496122,37.299396,-158.00638700000002,-157.955307,,1,2,2,6,,True,
2271,Opedia,147,tblKOK1606_Gradients1_TargetedMetabolites,Cysteic_Acid,Particulate  Cysteic_Acid,pmol/L,7,1,2016-04-20,2016-05-01,23.496122,37.299396,-158.00638700000002,-157.955307,,1,2,2,6,,True,
2272,Opedia,147,tblKOK1606_Gradients1_TargetedMetabolites,Cytidine,Particulate  Cytidine,pmol/L,7,1,2016-04-20,2016-05-01,23.496122,37.299396,-158.00638700000002,-157.955307,,1,2,2,6,,True,
2273,Opedia,147,tblKOK1606_Gradients1_TargetedMetabolites,Cytosine,Particulate  Cytosine,pmol/L,7,1,2016-04-20,2016-05-01,23.496122,37.299396,-158.00638700000002,-157.955307,,1,2,2,6,,True,
2274,Opedia,147,tblKOK1606_Gradients1_TargetedMetabolites,Deoxyadenosine,Particulate  Deoxyadenosine,pmol/L,7,1,2016-04-20,2016-05-01,23.496122,37.299396,-158.00638700000002,-157.955307,,1,2,2,6,,True,
2275,Opedia,147,tblKOK1606_Gradients1_TargetedMetabolites,Dexpanthenol,Particulate  Dexpanthenol,pmol/L,7,1,2016-04-20,2016-05-01,23.496122,37.299396,-158.00638700000002,-157.955307,,1,2,2,6,,True,
2276,Opedia,147,tblKOK1606_Gradients1_TargetedMetabolites,DHPS,Particulate  DHPS,pmol/L,7,1,2016-04-20,2016-05-01,23.496122,37.299396,-158.00638700000002,-157.955307,,1,2,2,6,,True,
2277,Opedia,147,tblKOK1606_Gradients1_TargetedMetabolites,Dimethylsulfonioacetate,Particulate  Dimethylsulfonioacetate,pmol/L,7,1,2016-04-20,2016-05-01,23.496122,37.299396,-158.00638700000002,-157.955307,,1,2,2,6,,True,
2278,Opedia,147,tblKOK1606_Gradients1_TargetedMetabolites,DMSP,Particulate  DMSP,pmol/L,7,1,2016-04-20,2016-05-01,23.496122,37.299396,-158.00638700000002,-157.955307,,1,2,2,6,,True,
2279,Opedia,147,tblKOK1606_Gradients1_TargetedMetabolites,Ectoine,Particulate  Ectoine,pmol/L,7,1,2016-04-20,2016-05-01,23.496122,37.299396,-158.00638700000002,-157.955307,,1,2,2,6,,True,
2280,Opedia,147,tblKOK1606_Gradients1_TargetedMetabolites,Gluconic_Acid,Particulate  Gluconic_Acid,pmol/L,7,1,2016-04-20,2016-05-01,23.496122,37.299396,-158.00638700000002,-157.955307,,1,2,2,6,,True,
2281,Opedia,147,tblKOK1606_Gradients1_TargetedMetabolites,Glucosylglycerol,Particulate  Glucosylglycerol,pmol/L,7,1,2016-04-20,2016-05-01,23.496122,37.299396,-158.00638700000002,-157.955307,,1,2,2,6,,True,
2282,Opedia,147,tblKOK1606_Gradients1_TargetedMetabolites,Glutamic_acid,Particulate  Glutamic_acid,pmol/L,7,1,2016-04-20,2016-05-01,23.496122,37.299396,-158.00638700000002,-157.955307,,1,2,2,6,,True,
2283,Opedia,147,tblKOK1606_Gradients1_TargetedMetabolites,Glutamine,Particulate  Glutamine,pmol/L,7,1,2016-04-20,2016-05-01,23.496122,37.299396,-158.00638700000002,-157.955307,,1,2,2,6,,True,
2284,Opedia,147,tblKOK1606_Gradients1_TargetedMetabolites,Glycerophosphocholine,Particulate  Glycerophosphocholine,pmol/L,7,1,2016-04-20,2016-05-01,23.496122,37.299396,-158.00638700000002,-157.955307,,1,2,2,6,,True,
2285,Opedia,147,tblKOK1606_Gradients1_TargetedMetabolites,Gonyol,Particulate  Gonyol,pmol/L,7,1,2016-04-20,2016-05-01,23.496122,37.299396,-158.00638700000002,-157.955307,,1,2,2,6,,True,
2286,Opedia,147,tblKOK1606_Gradients1_TargetedMetabolites,Guanine,Particulate  Guanine,pmol/L,7,1,2016-04-20,2016-05-01,23.496122,37.299396,-158.00638700000002,-157.955307,,1,2,2,6,,True,
2287,Opedia,147,tblKOK1606_Gradients1_TargetedMetabolites,Guanosine,Particulate  Guanosine,pmol/L,7,1,2016-04-20,2016-05-01,23.496122,37.299396,-158.00638700000002,-157.955307,,1,2,2,6,,True,
2288,Opedia,147,tblKOK1606_Gradients1_TargetedMetabolites,Histidine,Particulate  Histidine,pmol/L,7,1,2016-04-20,2016-05-01,23.496122,37.299396,-158.00638700000002,-157.955307,,1,2,2,6,,True,
2289,Opedia,147,tblKOK1606_Gradients1_TargetedMetabolites,Homarine,Particulate  Homarine,pmol/L,7,1,2016-04-20,2016-05-01,23.496122,37.299396,-158.00638700000002,-157.955307,,1,2,2,6,,True,
2290,Opedia,147,tblKOK1606_Gradients1_TargetedMetabolites,Homoserine,Particulate  Homoserine,pmol/L,7,1,2016-04-20,2016-05-01,23.496122,37.299396,-158.00638700000002,-157.955307,,1,2,2,6,,True,
2291,Opedia,147,tblKOK1606_Gradients1_TargetedMetabolites,Inosine,Particulate  Inosine,pmol/L,7,1,2016-04-20,2016-05-01,23.496122,37.299396,-158.00638700000002,-157.955307,,1,2,2,6,,True,
2292,Opedia,147,tblKOK1606_Gradients1_TargetedMetabolites,Isethionic_Acid,Particulate  Isethionic_Acid,pmol/L,7,1,2016-04-20,2016-05-01,23.496122,37.299396,-158.00638700000002,-157.955307,,1,2,2,6,,True,
2293,Opedia,147,tblKOK1606_Gradients1_TargetedMetabolites,Leucine,Particulate  Leucine,pmol/L,7,1,2016-04-20,2016-05-01,23.496122,37.299396,-158.00638700000002,-157.955307,,1,2,2,6,,True,
2294,Opedia,147,tblKOK1606_Gradients1_TargetedMetabolites,Lysine,Particulate  Lysine,pmol/L,7,1,2016-04-20,2016-05-01,23.496122,37.299396,-158.00638700000002,-157.955307,,1,2,2,6,,True,
2295,Opedia,147,tblKOK1606_Gradients1_TargetedMetabolites,Malic_Acid,Particulate  Malic_Acid,pmol/L,7,1,2016-04-20,2016-05-01,23.496122,37.299396,-158.00638700000002,-157.955307,,1,2,2,6,,True,
2296,Opedia,147,tblKOK1606_Gradients1_TargetedMetabolites,Methionine,Particulate  Methionine,pmol/L,7,1,2016-04-20,2016-05-01,23.496122,37.299396,-158.00638700000002,-157.955307,,1,2,2,6,,True,
2297,Opedia,147,tblKOK1606_Gradients1_TargetedMetabolites,Methionine_Sulfoxide,Particulate  Methionine_Sulfoxide,pmol/L,7,1,2016-04-20,2016-05-01,23.496122,37.299396,-158.00638700000002,-157.955307,,1,2,2,6,,True,
2298,Opedia,147,tblKOK1606_Gradients1_TargetedMetabolites,N_acetyltaurine,Particulate  N_acetyltaurine,pmol/L,7,1,2016-04-20,2016-05-01,23.496122,37.299396,-158.00638700000002,-157.955307,,1,2,2,6,,True,
2299,Opedia,147,tblKOK1606_Gradients1_TargetedMetabolites,N_Acetyl_Lysine,Particulate  N_Acetyl_Lysine,pmol/L,7,1,2016-04-20,2016-05-01,23.496122,37.299396,-158.00638700000002,-157.955307,,1,2,2,6,,True,
2300,Opedia,147,tblKOK1606_Gradients1_TargetedMetabolites,NAD,Particulate  NAD,pmol/L,7,1,2016-04-20,2016-05-01,23.496122,37.299396,-158.00638700000002,-157.955307,,1,2,2,6,,True,
2301,Opedia,147,tblKOK1606_Gradients1_TargetedMetabolites,Ornithine,Particulate  Ornithine,pmol/L,7,1,2016-04-20,2016-05-01,23.496122,37.299396,-158.00638700000002,-157.955307,,1,2,2,6,,True,
2302,Opedia,147,tblKOK1606_Gradients1_TargetedMetabolites,Proline,Particulate  Proline,pmol/L,7,1,2016-04-20,2016-05-01,23.496122,37.299396,-158.00638700000002,-157.955307,,1,2,2,6,,True,
2303,Opedia,147,tblKOK1606_Gradients1_TargetedMetabolites,Propionyl_L_carnitine,Particulate  Propionyl_L_carnitine,pmol/L,7,1,2016-04-20,2016-05-01,23.496122,37.299396,-158.00638700000002,-157.955307,,1,2,2,6,,True,
2304,Opedia,147,tblKOK1606_Gradients1_TargetedMetabolites,Sarcosine,Particulate  Sarcosine,pmol/L,7,1,2016-04-20,2016-05-01,23.496122,37.299396,-158.00638700000002,-157.955307,,1,2,2,6,,True,
2305,Opedia,147,tblKOK1606_Gradients1_TargetedMetabolites,Serine,Particulate  Serine,pmol/L,7,1,2016-04-20,2016-05-01,23.496122,37.299396,-158.00638700000002,-157.955307,,1,2,2,6,,True,
2306,Opedia,147,tblKOK1606_Gradients1_TargetedMetabolites,Stachydrine_hydrochloride,Particulate  Stachydrine_hydrochloride,pmol/L,7,1,2016-04-20,2016-05-01,23.496122,37.299396,-158.00638700000002,-157.955307,,1,2,2,6,,True,
2307,Opedia,147,tblKOK1606_Gradients1_TargetedMetabolites,Sucrose,Particulate  Sucrose,pmol/L,7,1,2016-04-20,2016-05-01,23.496122,37.299396,-158.00638700000002,-157.955307,,1,2,2,6,,True,
2308,Opedia,147,tblKOK1606_Gradients1_TargetedMetabolites,Sulfolactic_Acid,Particulate  Sulfolactic_Acid,pmol/L,7,1,2016-04-20,2016-05-01,23.496122,37.299396,-158.00638700000002,-157.955307,,1,2,2,6,,True,
2309,Opedia,147,tblKOK1606_Gradients1_TargetedMetabolites,Taurine,Particulate  Taurine,pmol/L,7,1,2016-04-20,2016-05-01,23.496122,37.299396,-158.00638700000002,-157.955307,,1,2,2,6,,True,
2310,Opedia,147,tblKOK1606_Gradients1_TargetedMetabolites,Threonine,Particulate  Threonine,pmol/L,7,1,2016-04-20,2016-05-01,23.496122,37.299396,-158.00638700000002,-157.955307,,1,2,2,6,,True,
2311,Opedia,147,tblKOK1606_Gradients1_TargetedMetabolites,Thymidine,Particulate  Thymidine,pmol/L,7,1,2016-04-20,2016-05-01,23.496122,37.299396,-158.00638700000002,-157.955307,,1,2,2,6,,True,
2312,Opedia,147,tblKOK1606_Gradients1_TargetedMetabolites,Trehalose,Particulate  Trehalose,pmol/L,7,1,2016-04-20,2016-05-01,23.496122,37.299396,-158.00638700000002,-157.955307,,1,2,2,6,,True,
2313,Opedia,147,tblKOK1606_Gradients1_TargetedMetabolites,Trigonelline,Particulate  Trigonelline,pmol/L,7,1,2016-04-20,2016-05-01,23.496122,37.299396,-158.00638700000002,-157.955307,,1,2,2,6,,True,
2314,Opedia,147,tblKOK1606_Gradients1_TargetedMetabolites,Trimethylammonium_Propionate,Particulate  Trimethylammonium_Propionate,pmol/L,7,1,2016-04-20,2016-05-01,23.496122,37.299396,-158.00638700000002,-157.955307,,1,2,2,6,,True,
2315,Opedia,147,tblKOK1606_Gradients1_TargetedMetabolites,Tyrosine,Particulate  Tyrosine,pmol/L,7,1,2016-04-20,2016-05-01,23.496122,37.299396,-158.00638700000002,-157.955307,,1,2,2,6,,True,
2316,Opedia,147,tblKOK1606_Gradients1_TargetedMetabolites,UDP_glucosamine,Particulate  UDP_glucosamine,pmol/L,7,1,2016-04-20,2016-05-01,23.496122,37.299396,-158.00638700000002,-157.955307,,1,2,2,6,,True,
2317,Opedia,147,tblKOK1606_Gradients1_TargetedMetabolites,Uracil,Particulate  Uracil,pmol/L,7,1,2016-04-20,2016-05-01,23.496122,37.299396,-158.00638700000002,-157.955307,,1,2,2,6,,True,
2318,Opedia,147,tblKOK1606_Gradients1_TargetedMetabolites,Uridine,Particulate  Uridine,pmol/L,7,1,2016-04-20,2016-05-01,23.496122,37.299396,-158.00638700000002,-157.955307,,1,2,2,6,,True,
2319,Opedia,147,tblKOK1606_Gradients1_TargetedMetabolites,Vitamin_B3,Particulate  Vitamin_B3,pmol/L,7,1,2016-04-20,2016-05-01,23.496122,37.299396,-158.00638700000002,-157.955307,,1,2,2,6,,True,
2320,Opedia,148,tblMGL1704_Gradients2_TargetedMetabolites,4_Hydroxyisoleucine,Particulate  Four_Hydroxyisoleucine,pmol/L,7,1,2017-06-03,2017-06-03,41.417,41.417,-158.0,-158.0,,1,2,2,6,,True,
2321,Opedia,148,tblMGL1704_Gradients2_TargetedMetabolites,Acetyl_L_carnitine,Particulate  Acetyl_L_carnitine,pmol/L,7,1,2017-06-03,2017-06-03,41.417,41.417,-158.0,-158.0,,1,2,2,6,,True,
2322,Opedia,148,tblMGL1704_Gradients2_TargetedMetabolites,Adenosyl_Homocysteine,Particulate  Adenosyl_Homocysteine,pmol/L,7,1,2017-06-03,2017-06-03,41.417,41.417,-158.0,-158.0,,1,2,2,6,,True,
2323,Opedia,148,tblMGL1704_Gradients2_TargetedMetabolites,Adenosyl_Methionine,Particulate  Adenosyl_Methionine,pmol/L,7,1,2017-06-03,2017-06-03,41.417,41.417,-158.0,-158.0,,1,2,2,6,,True,
2324,Opedia,148,tblMGL1704_Gradients2_TargetedMetabolites,Alanine,Particulate  Alanine,pmol/L,7,1,2017-06-03,2017-06-03,41.417,41.417,-158.0,-158.0,,1,2,2,6,,True,
2325,Opedia,148,tblMGL1704_Gradients2_TargetedMetabolites,Amino_Propanesulfonic_Acid,Particulate  Amino_Propanesulfonic_Acid,pmol/L,7,1,2017-06-03,2017-06-03,41.417,41.417,-158.0,-158.0,,1,2,2,6,,True,
2326,Opedia,148,tblMGL1704_Gradients2_TargetedMetabolites,AMP,Particulate  AMP,pmol/L,7,1,2017-06-03,2017-06-03,41.417,41.417,-158.0,-158.0,,1,2,2,6,,True,
2327,Opedia,148,tblMGL1704_Gradients2_TargetedMetabolites,Arginine,Particulate  Arginine,pmol/L,7,1,2017-06-03,2017-06-03,41.417,41.417,-158.0,-158.0,,1,2,2,6,,True,
2328,Opedia,148,tblMGL1704_Gradients2_TargetedMetabolites,Argininosuccinic_Acid,Particulate  Argininosuccinic_Acid,pmol/L,7,1,2017-06-03,2017-06-03,41.417,41.417,-158.0,-158.0,,1,2,2,6,,True,
2329,Opedia,148,tblMGL1704_Gradients2_TargetedMetabolites,Arsenobetaine,Particulate  Arsenobetaine,pmol/L,7,1,2017-06-03,2017-06-03,41.417,41.417,-158.0,-158.0,,1,2,2,6,,True,
2330,Opedia,148,tblMGL1704_Gradients2_TargetedMetabolites,Asparagine,Particulate  Asparagine,pmol/L,7,1,2017-06-03,2017-06-03,41.417,41.417,-158.0,-158.0,,1,2,2,6,,True,
2331,Opedia,148,tblMGL1704_Gradients2_TargetedMetabolites,Aspartic_acid,Particulate  Aspartic_acid,pmol/L,7,1,2017-06-03,2017-06-03,41.417,41.417,-158.0,-158.0,,1,2,2,6,,True,
2332,Opedia,148,tblMGL1704_Gradients2_TargetedMetabolites,beta_Alanine,Particulate  beta_Alanine,pmol/L,7,1,2017-06-03,2017-06-03,41.417,41.417,-158.0,-158.0,,1,2,2,6,,True,
2333,Opedia,148,tblMGL1704_Gradients2_TargetedMetabolites,Betaine,Particulate  Betaine,pmol/L,7,1,2017-06-03,2017-06-03,41.417,41.417,-158.0,-158.0,,1,2,2,6,,True,
2334,Opedia,148,tblMGL1704_Gradients2_TargetedMetabolites,Betonicine,Particulate  Betonicine,pmol/L,7,1,2017-06-03,2017-06-03,41.417,41.417,-158.0,-158.0,,1,2,2,6,,True,
2335,Opedia,148,tblMGL1704_Gradients2_TargetedMetabolites,Butyryl_L_carnitine,Particulate  Butyryl_L_carnitine,pmol/L,7,1,2017-06-03,2017-06-03,41.417,41.417,-158.0,-158.0,,1,2,2,6,,True,
2336,Opedia,148,tblMGL1704_Gradients2_TargetedMetabolites,Carnitine,Particulate  Carnitine,pmol/L,7,1,2017-06-03,2017-06-03,41.417,41.417,-158.0,-158.0,,1,2,2,6,,True,
2337,Opedia,148,tblMGL1704_Gradients2_TargetedMetabolites,Choline,Particulate  Choline,pmol/L,7,1,2017-06-03,2017-06-03,41.417,41.417,-158.0,-158.0,,1,2,2,6,,True,
